PULocationID,weather,season,time,pickup_area,trip_distance
114,sunny,winter,day,manhattan,2.244285400851288
114,sunny,winter,night,manhattan,2.7637766021401946
115,rainy,spring,night,not manhattan,7.54
115,rainy,summer,night,not manhattan,3.4
115,rainy,winter,day,not manhattan,12.99
115,sunny,fall,day,not manhattan,12.19
115,sunny,fall,night,not manhattan,1.04
115,sunny,spring,day,not manhattan,2.92
115,sunny,spring,night,not manhattan,8.19
115,sunny,summer,day,not manhattan,19.994999999999997
115,sunny,summer,night,not manhattan,13.42
115,sunny,winter,day,not manhattan,9.76
116,rainy,fall,day,manhattan,3.775629552549428
116,rainy,fall,night,manhattan,3.726795580110497
116,rainy,spring,day,manhattan,3.632555732484076
116,rainy,spring,night,manhattan,3.361277372262774
116,rainy,summer,day,manhattan,3.661645123384254
116,rainy,summer,night,manhattan,3.3050980392156863
116,rainy,winter,day,manhattan,3.2382536764705883
116,rainy,winter,night,manhattan,3.4896571428571423
116,sunny,fall,day,manhattan,3.871306542810985
116,sunny,fall,night,manhattan,3.408091286307054
116,sunny,spring,day,manhattan,3.5955521172638436
116,sunny,spring,night,manhattan,3.5803012490815576
116,sunny,summer,day,manhattan,3.7869558570609594
116,sunny,summer,night,manhattan,3.334907885040531
116,sunny,winter,day,manhattan,3.491311947357598
116,sunny,winter,night,manhattan,3.521055900621118
117,rainy,fall,night,not manhattan,0.23
117,rainy,spring,day,not manhattan,5.725
117,rainy,summer,day,not manhattan,55.72
117,rainy,winter,day,not manhattan,2.39
117,rainy,winter,night,not manhattan,20.4
117,sunny,fall,day,not manhattan,13.7325
117,sunny,fall,night,not manhattan,22.32
117,sunny,spring,day,not manhattan,8.171666666666667
117,sunny,spring,night,not manhattan,0.6
117,sunny,summer,day,not manhattan,10.785
117,sunny,winter,day,not manhattan,6.12375
117,sunny,winter,night,not manhattan,2.19
118,rainy,fall,day,not manhattan,1.74
118,rainy,spring,day,not manhattan,12.549999999999999
118,rainy,summer,day,not manhattan,29.1
118,rainy,winter,day,not manhattan,6.875
118,sunny,fall,day,not manhattan,12.047999999999998
118,sunny,fall,night,not manhattan,3.6
118,sunny,spring,day,not manhattan,8.495
118,sunny,spring,night,not manhattan,2.5833333333333335
118,sunny,summer,day,not manhattan,1.02
118,sunny,summer,night,not manhattan,1.9177777777777776
118,sunny,winter,day,not manhattan,3.408
118,sunny,winter,night,not manhattan,1.85
119,rainy,fall,day,not manhattan,6.589375
119,rainy,fall,night,not manhattan,4.8999999999999995
119,rainy,spring,day,not manhattan,4.50625
119,rainy,spring,night,not manhattan,7.5120000000000005
119,rainy,summer,day,not manhattan,6.9093333333333335
119,rainy,winter,day,not manhattan,3.496111111111111
119,rainy,winter,night,not manhattan,4.51
119,sunny,fall,day,not manhattan,5.0831884057971015
119,sunny,fall,night,not manhattan,8.462162162162162
119,sunny,spring,day,not manhattan,5.013975903614458
119,sunny,spring,night,not manhattan,5.108611111111111
119,sunny,summer,day,not manhattan,5.289662921348314
119,sunny,summer,night,not manhattan,6.59551724137931
119,sunny,winter,day,not manhattan,4.574999999999999
119,sunny,winter,night,not manhattan,3.7047619047619045
120,rainy,fall,day,manhattan,1.43
120,rainy,spring,day,manhattan,1.1
120,rainy,spring,night,manhattan,2.8466666666666662
120,rainy,summer,day,manhattan,3.26
120,rainy,winter,day,manhattan,5.965
120,rainy,winter,night,manhattan,13.415
120,sunny,fall,day,manhattan,6.477222222222222
120,sunny,fall,night,manhattan,4.799230769230769
120,sunny,spring,day,manhattan,12.710454545454546
120,sunny,spring,night,manhattan,7.264444444444444
120,sunny,summer,day,manhattan,6.1625
120,sunny,summer,night,manhattan,5.566666666666666
120,sunny,winter,day,manhattan,3.8778571428571427
120,sunny,winter,night,manhattan,6.1433333333333335
121,rainy,fall,day,not manhattan,9.143333333333333
121,rainy,spring,day,not manhattan,7.9079999999999995
121,rainy,spring,night,not manhattan,0.93
121,rainy,summer,day,not manhattan,6.621111111111111
121,rainy,summer,night,not manhattan,1.2
121,rainy,winter,day,not manhattan,9.313333333333334
121,sunny,fall,day,not manhattan,7.394230769230769
121,sunny,fall,night,not manhattan,12.745555555555555
121,sunny,spring,day,not manhattan,9.026666666666667
121,sunny,spring,night,not manhattan,7.0275
121,sunny,summer,day,not manhattan,9.877368421052632
121,sunny,summer,night,not manhattan,8.126666666666667
121,sunny,winter,day,not manhattan,8.173928571428572
121,sunny,winter,night,not manhattan,3.5200000000000005
122,rainy,fall,day,not manhattan,2.2
122,rainy,winter,day,not manhattan,2.62
122,sunny,fall,day,not manhattan,6.144285714285714
122,sunny,fall,night,not manhattan,2.98
122,sunny,spring,day,not manhattan,13.928571428571429
122,sunny,summer,day,not manhattan,12.266666666666666
122,sunny,summer,night,not manhattan,10.105
122,sunny,winter,day,not manhattan,1.2349999999999999
123,rainy,fall,day,not manhattan,6.510000000000001
123,rainy,fall,night,not manhattan,8.008333333333335
123,rainy,spring,day,not manhattan,3.545
123,rainy,summer,day,not manhattan,5.476666666666667
123,rainy,winter,day,not manhattan,3.05
123,sunny,fall,day,not manhattan,5.358823529411764
123,sunny,fall,night,not manhattan,4.52
123,sunny,spring,day,not manhattan,6.333043478260869
123,sunny,spring,night,not manhattan,6.2475000000000005
123,sunny,summer,day,not manhattan,4.5745000000000005
123,sunny,summer,night,not manhattan,6.16
123,sunny,winter,day,not manhattan,4.24764705882353
123,sunny,winter,night,not manhattan,4.356
124,rainy,fall,day,not manhattan,10.200000000000001
124,rainy,fall,night,not manhattan,10.924000000000001
124,rainy,spring,day,not manhattan,10.57909090909091
124,rainy,spring,night,not manhattan,17.49
124,rainy,summer,day,not manhattan,13.135384615384615
124,rainy,summer,night,not manhattan,5.79
124,rainy,winter,day,not manhattan,9.307333333333334
124,rainy,winter,night,not manhattan,20.5
124,sunny,fall,day,not manhattan,13.323424657534247
124,sunny,fall,night,not manhattan,18.45846153846154
124,sunny,spring,day,not manhattan,11.743076923076924
124,sunny,spring,night,not manhattan,15.129285714285714
124,sunny,summer,day,not manhattan,12.660540540540541
124,sunny,summer,night,not manhattan,14.876
124,sunny,winter,day,not manhattan,10.11467741935484
124,sunny,winter,night,not manhattan,6.944
125,rainy,fall,day,manhattan,2.9051572106095205
125,rainy,fall,night,manhattan,2.9991577335375195
125,rainy,spring,day,manhattan,2.8307035719808256
125,rainy,spring,night,manhattan,2.928102084831057
125,rainy,summer,day,manhattan,3.0070751259734307
125,rainy,summer,night,manhattan,3.1848920863309353
125,rainy,winter,day,manhattan,2.614802897933092
125,rainy,winter,night,manhattan,3.0151396276595746
125,sunny,fall,day,manhattan,2.9307774149373222
125,sunny,fall,night,manhattan,3.029167916633773
125,sunny,spring,day,manhattan,2.8877260173693142
125,sunny,spring,night,manhattan,3.0765253400197556
125,sunny,summer,day,manhattan,2.9005079656646293
125,sunny,summer,night,manhattan,3.043789697058393
125,sunny,winter,day,manhattan,2.6832553917009876
125,sunny,winter,night,manhattan,2.9164040824415376
126,rainy,fall,day,not manhattan,4.18
126,rainy,fall,night,not manhattan,6.11
126,rainy,spring,day,not manhattan,5.8
126,rainy,spring,night,not manhattan,3.8100000000000005
126,rainy,summer,day,not manhattan,7.465999999999999
126,rainy,winter,day,not manhattan,7.072500000000001
126,rainy,winter,night,not manhattan,0.68
126,sunny,fall,day,not manhattan,5.5135
126,sunny,fall,night,not manhattan,5.8536363636363635
126,sunny,spring,day,not manhattan,7.07
126,sunny,spring,night,not manhattan,5.25
126,sunny,summer,day,not manhattan,7.459999999999999
126,sunny,summer,night,not manhattan,3.833125
126,sunny,winter,day,not manhattan,3.9250000000000003
126,sunny,winter,night,not manhattan,4.294
127,rainy,fall,day,manhattan,5.4663157894736845
127,rainy,fall,night,manhattan,4.9957142857142856
127,rainy,spring,day,manhattan,4.7246
127,rainy,spring,night,manhattan,3.6215384615384614
127,rainy,summer,day,manhattan,4.793414634146341
127,rainy,summer,night,manhattan,3.4155555555555552
127,rainy,winter,day,manhattan,3.749387755102041
127,rainy,winter,night,manhattan,3.32
127,sunny,fall,day,manhattan,5.0605
127,sunny,fall,night,manhattan,4.0230136986301375
127,sunny,spring,day,manhattan,4.2738000000000005
127,sunny,spring,night,manhattan,3.702558139534884
127,sunny,summer,day,manhattan,4.649516129032258
127,sunny,summer,night,manhattan,4.234999999999999
127,sunny,winter,day,manhattan,4.454244186046512
127,sunny,winter,night,manhattan,4.277058823529412
128,rainy,spring,day,manhattan,2.77
128,rainy,spring,night,manhattan,5.605
128,rainy,summer,day,manhattan,5.3975
128,rainy,winter,day,manhattan,0.785
128,rainy,winter,night,manhattan,0.6
128,sunny,fall,day,manhattan,5.339642857142857
128,sunny,fall,night,manhattan,1.325
128,sunny,spring,day,manhattan,3.346296296296296
128,sunny,spring,night,manhattan,5.032500000000001
128,sunny,summer,day,manhattan,5.102592592592593
128,sunny,summer,night,manhattan,4.703333333333334
128,sunny,winter,day,manhattan,6.376363636363636
128,sunny,winter,night,manhattan,21.8
129,rainy,fall,day,not manhattan,5.5823448275862075
129,rainy,fall,night,not manhattan,3.9004545454545454
129,rainy,spring,day,not manhattan,4.7538709677419355
129,rainy,spring,night,not manhattan,5.507105263157895
129,rainy,summer,day,not manhattan,5.799387755102041
129,rainy,summer,night,not manhattan,6.791162790697674
129,rainy,winter,day,not manhattan,4.755845070422535
129,rainy,winter,night,not manhattan,3.188181818181818
129,sunny,fall,day,not manhattan,5.09690410958904
129,sunny,fall,night,not manhattan,3.70671388101983
129,sunny,spring,day,not manhattan,5.8883606557377055
129,sunny,spring,night,not manhattan,4.445449735449736
129,sunny,summer,day,not manhattan,5.8221842650103515
129,sunny,summer,night,not manhattan,4.696486486486487
129,sunny,winter,day,not manhattan,5.022933130699088
129,sunny,winter,night,not manhattan,3.566246719160105
130,rainy,fall,day,not manhattan,12.467142857142857
130,rainy,fall,night,not manhattan,12.22842105263158
130,rainy,spring,day,not manhattan,11.835866666666666
130,rainy,spring,night,not manhattan,14.456666666666669
130,rainy,summer,day,not manhattan,10.995595238095238
130,rainy,summer,night,not manhattan,12.112727272727273
130,rainy,winter,day,not manhattan,10.225595238095238
130,rainy,winter,night,not manhattan,14.299047619047618
130,sunny,fall,day,not manhattan,12.636213991769546
130,sunny,fall,night,not manhattan,12.289411764705882
130,sunny,spring,day,not manhattan,12.591822916666667
130,sunny,spring,night,not manhattan,11.626095238095239
130,sunny,summer,day,not manhattan,12.75661800486618
130,sunny,summer,night,not manhattan,12.615833333333335
130,sunny,winter,day,not manhattan,11.681686390532544
130,sunny,winter,night,not manhattan,12.512222222222222
131,rainy,fall,day,not manhattan,7.964
131,rainy,spring,day,not manhattan,17.013333333333335
131,rainy,spring,night,not manhattan,4.355
131,rainy,summer,day,not manhattan,4.88
131,rainy,winter,day,not manhattan,6.503333333333334
131,rainy,winter,night,not manhattan,8.7
131,sunny,fall,day,not manhattan,10.4
131,sunny,fall,night,not manhattan,12.401666666666666
131,sunny,spring,day,not manhattan,5.952105263157895
131,sunny,spring,night,not manhattan,5.88
131,sunny,summer,day,not manhattan,7.16090909090909
131,sunny,summer,night,not manhattan,4.526666666666666
131,sunny,winter,day,not manhattan,5.190833333333333
131,sunny,winter,night,not manhattan,5.672499999999999
132,rainy,fall,day,not manhattan,16.578576430524244
132,rainy,fall,night,not manhattan,16.08594722675058
132,rainy,spring,day,not manhattan,16.816411707048648
132,rainy,spring,night,not manhattan,16.13760689354276
132,rainy,summer,day,not manhattan,16.508689925456054
132,rainy,summer,night,not manhattan,15.681853000465189
132,rainy,winter,day,not manhattan,16.446630567324583
132,rainy,winter,night,not manhattan,15.770588879425722
132,sunny,fall,day,not manhattan,16.51335857303091
132,sunny,fall,night,not manhattan,15.89391748668245
132,sunny,spring,day,not manhattan,16.748654690721462
132,sunny,spring,night,not manhattan,16.152364101569358
132,sunny,summer,day,not manhattan,16.43772325920838
132,sunny,summer,night,not manhattan,15.726239189769382
132,sunny,winter,day,not manhattan,16.368204587160314
132,sunny,winter,night,not manhattan,15.583881176187033
133,rainy,fall,day,not manhattan,5.486470588235294
133,rainy,fall,night,not manhattan,4.79
133,rainy,spring,day,not manhattan,5.011666666666667
133,rainy,spring,night,not manhattan,1.75
133,rainy,summer,day,not manhattan,6.515555555555555
133,rainy,summer,night,not manhattan,3.91
133,rainy,winter,day,not manhattan,7.266249999999999
133,rainy,winter,night,not manhattan,4.9719999999999995
133,sunny,fall,day,not manhattan,6.281481481481482
133,sunny,fall,night,not manhattan,7.971764705882354
133,sunny,spring,day,not manhattan,5.985333333333333
133,sunny,spring,night,not manhattan,4.9799999999999995
133,sunny,summer,day,not manhattan,6.704943820224719
133,sunny,summer,night,not manhattan,5.426571428571429
133,sunny,winter,day,not manhattan,6.7976785714285715
133,sunny,winter,night,not manhattan,5.472222222222222
134,rainy,fall,day,not manhattan,6.000379746835443
134,rainy,fall,night,not manhattan,7.985454545454545
134,rainy,spring,day,not manhattan,7.782028985507247
134,rainy,spring,night,not manhattan,8.766428571428571
134,rainy,summer,day,not manhattan,6.951728395061728
134,rainy,summer,night,not manhattan,6.594285714285713
134,rainy,winter,day,not manhattan,6.183770491803278
134,rainy,winter,night,not manhattan,9.705
134,sunny,fall,day,not manhattan,6.328923076923077
134,sunny,fall,night,not manhattan,6.037358490566038
134,sunny,spring,day,not manhattan,7.482161458333334
134,sunny,spring,night,not manhattan,7.16275
134,sunny,summer,day,not manhattan,6.4966923076923075
134,sunny,summer,night,not manhattan,6.442878787878788
134,sunny,winter,day,not manhattan,6.48739299610895
134,sunny,winter,night,not manhattan,7.995641025641025
135,rainy,fall,day,not manhattan,3.696
135,rainy,fall,night,not manhattan,13.18
135,rainy,spring,day,not manhattan,8.638333333333334
135,rainy,spring,night,not manhattan,7.356
135,rainy,summer,day,not manhattan,5.55
135,rainy,summer,night,not manhattan,4.1
135,rainy,winter,day,not manhattan,5.6475
135,sunny,fall,day,not manhattan,4.5927500000000006
135,sunny,fall,night,not manhattan,4.431764705882353
135,sunny,spring,day,not manhattan,8.208205128205128
135,sunny,spring,night,not manhattan,7.819999999999999
135,sunny,summer,day,not manhattan,6.390212765957446
135,sunny,summer,night,not manhattan,5.696923076923077
135,sunny,winter,day,not manhattan,6.386923076923077
135,sunny,winter,night,not manhattan,8.814285714285715
136,rainy,fall,day,not manhattan,6.03
136,rainy,fall,night,not manhattan,4.43
136,rainy,spring,day,not manhattan,2.531428571428571
136,rainy,spring,night,not manhattan,2.5300000000000002
136,rainy,summer,day,not manhattan,4.6659999999999995
136,rainy,summer,night,not manhattan,1.6500000000000001
136,rainy,winter,day,not manhattan,4.8629411764705885
136,rainy,winter,night,not manhattan,2.5533333333333332
136,sunny,fall,day,not manhattan,4.0937931034482755
136,sunny,fall,night,not manhattan,4.54125
136,sunny,spring,day,not manhattan,4.993548387096775
136,sunny,spring,night,not manhattan,3.4735294117647055
136,sunny,summer,day,not manhattan,5.95
136,sunny,summer,night,not manhattan,2.851923076923077
136,sunny,winter,day,not manhattan,4.0825
136,sunny,winter,night,not manhattan,1.88
137,rainy,fall,day,manhattan,2.3615940035758496
137,rainy,fall,night,manhattan,2.654423585404548
137,rainy,spring,day,manhattan,2.3706194690265487
137,rainy,spring,night,manhattan,2.562988691437803
137,rainy,summer,day,manhattan,2.4248936170212767
137,rainy,summer,night,manhattan,2.713373934226553
137,rainy,winter,day,manhattan,2.3004498312365755
137,rainy,winter,night,manhattan,2.541101936218679
137,sunny,fall,day,manhattan,2.426750481021515
137,sunny,fall,night,manhattan,2.6675784545496684
137,sunny,spring,day,manhattan,2.427494391672756
137,sunny,spring,night,manhattan,2.6960588777256174
137,sunny,summer,day,manhattan,2.4092347774703877
137,sunny,summer,night,manhattan,2.6561356492969397
137,sunny,winter,day,manhattan,2.3379987516136813
137,sunny,winter,night,manhattan,2.5867804391217564
138,rainy,fall,day,not manhattan,9.911321752065238
138,rainy,fall,night,not manhattan,9.457069623059867
138,rainy,spring,day,not manhattan,9.894996848739495
138,rainy,spring,night,not manhattan,9.405216591557068
138,rainy,summer,day,not manhattan,9.933925145885036
138,rainy,summer,night,not manhattan,9.4825
138,rainy,winter,day,not manhattan,9.736626197045934
