DOLocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,number_of_trips
234,sunny,spring,night,not manhattan,22696.2,69874.0,14559.43,102753.0,50565.683333333334,2295
234,sunny,summer,day,manhattan,251523.96,1352049.73,288343.17,2158832.44,1655928.8333333333,144449
234,sunny,summer,day,not manhattan,82540.12,279370.98,56897.049999999996,414925.28,292978.63333333336,10931
234,sunny,summer,night,manhattan,50334.48,248886.48,55312.72,416482.28,273740.0333333333,29532
234,sunny,summer,night,not manhattan,24326.96,75317.0,15123.449999999999,110177.45999999999,57386.2,2500
234,sunny,winter,day,manhattan,213514.89,1197675.29,257321.15,1915068.69,1413869.3666666667,124432
234,sunny,winter,day,not manhattan,64248.1,227331.68,46338.77,336564.51,218872.18333333335,8396
234,sunny,winter,night,manhattan,37444.85,193756.39,44529.23,328133.47000000003,204522.81666666668,22892
234,sunny,winter,night,not manhattan,16696.81,54300.8,11242.13,79508.81,35885.05,1668
235,rainy,fall,day,manhattan,439.49,1487.0,73.88,1722.08,1616.8,54
235,rainy,fall,day,not manhattan,743.13,2197.5,96.17,2741.32,1994.25,58
235,rainy,fall,night,manhattan,397.26,1223.5,64.82000000000001,1433.32,1058.5833333333333,50
235,rainy,fall,night,not manhattan,567.76,1568.5,207.45999999999998,2084.0099999999998,1008.4333333333334,38
235,rainy,spring,day,manhattan,621.67,2122.0,98.6,2442.95,2263.4333333333334,76
235,rainy,spring,day,not manhattan,1045.5,2999.0,175.72,3747.67,2701.9500000000003,70
235,rainy,spring,night,manhattan,518.72,1585.0,112.07,1882.77,1282.4333333333334,59
235,rainy,spring,night,not manhattan,288.46999999999997,811.5,41.16,1013.11,524.2,23
235,rainy,summer,day,manhattan,521.74,1748.5,77.44,1994.44,1806.5166666666667,65
235,rainy,summer,day,not manhattan,733.78,2051.0,65.05,2508.65,1841.7666666666667,49
235,rainy,summer,night,manhattan,243.21,805.5,74.05,973.05,575.8666666666667,30
235,rainy,summer,night,not manhattan,252.74,701.5,42.77,884.67,433.93333333333334,18
235,rainy,winter,day,manhattan,721.38,2567.5,163.24,2983.84,2599.866666666667,92
235,rainy,winter,day,not manhattan,988.23,3116.4,151.1,3824.3,2690.416666666667,71
235,rainy,winter,night,manhattan,383.48,1264.4,35.58,1450.68,1057.0166666666667,46
235,rainy,winter,night,not manhattan,441.4,1270.1,38.57,1574.52,758.5666666666667,30
235,sunny,fall,day,manhattan,2508.58,8721.0,643.89,10262.99,9819.683333333332,312
235,sunny,fall,day,not manhattan,4169.82,12359.5,624.15,15255.3,11196.95,282
235,sunny,fall,night,manhattan,1678.75,5307.9,352.22,6278.32,4351.916666666667,199
235,sunny,fall,night,not manhattan,2045.72,5802.5,335.07,7219.44,3776.633333333333,142
235,sunny,spring,day,manhattan,3081.81,10655.0,588.65,12289.35,11576.35,388
235,sunny,spring,day,not manhattan,4324.97,13008.5,917.05,16204.609999999999,12062.616666666667,288
235,sunny,spring,night,manhattan,2360.42,7201.0,396.37,8478.72,5744.916666666667,273
235,sunny,spring,night,not manhattan,2254.02,6363.0,379.35,7923.45,4112.966666666666,155
235,sunny,summer,day,manhattan,2608.26,8898.5,467.83,10274.93,9589.05,335
235,sunny,summer,day,not manhattan,4765.17,14024.5,732.15,17194.85,12881.466666666667,307
235,sunny,summer,night,manhattan,2516.95,7832.0,510.12,9257.02,6586.15,303
235,sunny,summer,night,not manhattan,3202.44,9012.0,527.82,11094.82,5819.3,193
235,sunny,winter,day,manhattan,2944.52,10442.9,467.7,12003.8,10199.05,367
235,sunny,winter,day,not manhattan,4577.69,14123.8,688.66,17335.15,10805.016666666666,315
235,sunny,winter,night,manhattan,2359.57,7647.2,522.2,9081.949999999999,5755.65,264
235,sunny,winter,night,not manhattan,2002.97,5892.9,231.62,7171.44,3238.3166666666666,127
236,rainy,fall,day,manhattan,95653.33,530884.7,115460.03,849981.9,653046.0333333333,57006
236,rainy,fall,day,not manhattan,24244.3,81828.1,16848.92,123971.05,86818.26666666666,3968
236,rainy,fall,night,manhattan,18381.77,78051.19,17558.46,125375.55,82138.6,7860
236,rainy,fall,night,not manhattan,8895.24,26025.66,5229.78,38903.409999999996,18636.116666666665,970
236,rainy,spring,day,manhattan,107138.95,568412.66,122676.51,911198.49,673003.5166666667,62226
236,rainy,spring,day,not manhattan,25385.69,85619.68,18122.63,130867.05,87180.36666666667,4297
236,rainy,spring,night,manhattan,25762.87,107945.92,24242.77,173085.19,112503.91666666667,10791
236,rainy,spring,night,not manhattan,8862.39,26377.5,5638.09,39934.25,19590.5,1075
236,rainy,summer,day,manhattan,75938.61,390209.16,83433.37,628164.66,453995.38333333336,42826
236,rainy,summer,day,not manhattan,18769.3,61958.0,12474.72,94309.38,62985.6,3129
236,rainy,summer,night,manhattan,8315.05,33957.5,7468.49,54094.24,34439.2,3355
236,rainy,summer,night,not manhattan,3810.93,11045.5,2313.85,16588.06,7852.283333333334,401
236,rainy,winter,day,manhattan,92847.92,526281.41,116140.08,849960.29,615994.0,57283
236,rainy,winter,day,not manhattan,20983.56,72861.35,15313.8,111143.68,69453.08333333333,3508
236,rainy,winter,night,manhattan,15020.68,66599.84,15317.97,107634.81,67212.78333333334,6558
236,rainy,winter,night,not manhattan,6435.57,19461.4,4320.8,29615.65,13572.45,711
236,sunny,fall,day,manhattan,476998.02,2613506.72,563708.31,4168240.45,3197091.066666667,277681
236,sunny,fall,day,not manhattan,115937.71,394655.07,83126.49,601650.08,415778.26666666666,19314
236,sunny,fall,night,manhattan,118243.86,502913.75,113666.38,801188.95,537499.3166666667,48712
236,sunny,fall,night,not manhattan,38336.24,115110.06,24872.61,174520.94,84671.05,4868
236,sunny,spring,day,manhattan,517530.42,2758614.23,594131.06,4425996.01,3281060.5,300021
236,sunny,spring,day,not manhattan,120566.16,407794.0,86917.16,625514.72,421296.7166666667,20514
236,sunny,spring,night,manhattan,112444.52,467109.67,105576.1,750144.83,474476.9,46858
236,sunny,spring,night,not manhattan,41059.32,121907.0,26290.21,184864.2,87141.63333333333,4902
236,sunny,summer,day,manhattan,431010.31,2197830.51,468628.31,3530301.75,2534184.066666667,241823
236,sunny,summer,day,not manhattan,109067.42,354960.06,73915.14,541167.17,350327.06666666665,17535
236,sunny,summer,night,manhattan,120383.19,494278.81,109794.92,782953.53,511987.55,47226
236,sunny,summer,night,not manhattan,39276.67,115734.0,24453.65,173661.31,85768.61666666667,4419
236,sunny,winter,day,manhattan,434690.53,2408570.71,530320.43,3908056.96,2729687.8666666667,263336
236,sunny,winter,day,not manhattan,93828.39,334024.03,71371.09,516369.65,306975.4166666667,17150
236,sunny,winter,night,manhattan,95472.61,417734.1,94783.8,670487.15,415088.48333333334,40238
236,sunny,winter,night,not manhattan,31201.47,98413.8,20985.11,148681.46,64882.0,3814
237,rainy,fall,day,manhattan,81611.8,512088.6,108885.69,819614.06,659005.1666666666,55629
237,rainy,fall,day,not manhattan,21904.83,77907.5,15621.07,116072.58,86587.8,3967
237,rainy,fall,night,manhattan,11197.15,52602.0,11837.52,87179.52,56705.666666666664,5979
237,rainy,fall,night,not manhattan,5719.0,17793.5,3579.47,25873.94,13026.816666666668,707
237,rainy,spring,day,manhattan,91248.2,532452.8,115236.6,862875.55,649714.2666666667,60730
237,rainy,spring,day,not manhattan,22254.71,77979.6,16312.88,118666.36,82488.25,4289
237,rainy,spring,night,manhattan,15111.85,70448.86,15967.97,117228.64,74714.91666666667,8109
237,rainy,spring,night,not manhattan,6006.52,18875.0,3777.57,27859.43,14242.55,847
237,rainy,summer,day,manhattan,64988.8,370640.5,78989.33,604338.78,445366.0833333333,42878
237,rainy,summer,day,not manhattan,15942.77,55073.5,11280.16,83793.58,57932.25,3078
237,rainy,summer,night,manhattan,4773.7,21435.5,4871.01,35624.21,22151.35,2459
237,rainy,summer,night,not manhattan,2176.68,6702.0,1384.04,9876.24,4861.433333333333,280
237,rainy,winter,day,manhattan,74685.34,464911.03,100850.14,753492.17,561161.65,51693
237,rainy,winter,day,not manhattan,18221.31,65574.6,13287.89,99466.57,64941.683333333334,3521
237,rainy,winter,night,manhattan,8540.88,42607.74,9721.38,71132.92,43440.4,4737
237,rainy,winter,night,not manhattan,4123.98,13225.8,2763.22,19233.07,9319.683333333334,489
237,sunny,fall,day,manhattan,421081.89,2576006.31,545867.96,4118158.66,3283194.5,279019
237,sunny,fall,day,not manhattan,108324.73,379621.53,77850.68,571943.79,420877.7,19230
237,sunny,fall,night,manhattan,69477.33,328719.95,73782.27,541517.65,358977.98333333334,36581
237,sunny,fall,night,not manhattan,26187.26,81906.68,16938.47,121390.39,61594.066666666666,3678
237,sunny,spring,day,manhattan,457045.24,2674931.58,569163.33,4315615.57,3291232.6666666665,299383
237,sunny,spring,day,not manhattan,105196.19,368239.47,75711.75,560160.28,394028.5833333333,19962
237,sunny,spring,night,manhattan,65372.5,299099.01,67643.16,497324.37,309373.2166666667,34381
237,sunny,spring,night,not manhattan,26870.08,82980.0,17046.0,122083.05,60337.73333333333,3508
237,sunny,summer,day,manhattan,386370.63,2185294.02,465518.64,3554205.75,2606206.4333333336,252893
237,sunny,summer,day,not manhattan,91734.81,314598.28,64609.01,478798.26,324694.51666666666,17336
237,sunny,summer,night,manhattan,70016.08,316307.65,70443.17,519663.42,334154.43333333335,34982
237,sunny,summer,night,not manhattan,25473.79,78757.7,15820.08,114722.08,60331.21666666667,3242
237,sunny,winter,day,manhattan,364490.74,2229010.37,481240.46,3625373.69,2617251.9833333334,248380
237,sunny,winter,day,not manhattan,75747.14,279336.0,58066.18,428286.37,269190.15,15581
237,sunny,winter,night,manhattan,52592.0,255832.7,58222.9,425208.75,258925.01666666666,28159
237,sunny,winter,night,not manhattan,18959.22,62551.1,12527.47,92292.23,42317.71666666667,2727
238,rainy,fall,day,manhattan,53600.49,276555.47,59249.85,433952.82,334729.25,27884
238,rainy,fall,day,not manhattan,22562.35,66830.29,13356.81,97865.62,72959.48333333334,2253
238,rainy,fall,night,manhattan,17340.84,70667.4,15172.43,108751.88,74873.05,6118
238,rainy,fall,night,not manhattan,10245.41,28513.0,5770.98,41527.8,22333.65,874
238,rainy,spring,day,manhattan,60292.94,300847.6,64600.28,473642.54,351256.9666666667,31106
238,rainy,spring,day,not manhattan,21761.85,65264.55,13639.81,96829.64,68737.06666666667,2280
238,rainy,spring,night,manhattan,24000.21,97216.58,20967.0,150272.63,101667.65,8594
238,rainy,spring,night,not manhattan,10350.11,29548.0,6364.63,43814.909999999996,23334.283333333333,1014
238,rainy,summer,day,manhattan,42699.28,210065.43,44345.26,329557.9,245308.43333333335,21267
238,rainy,summer,day,not manhattan,16697.99,49937.59,9901.9,73653.19,52596.86666666667,1735
238,rainy,summer,night,manhattan,7548.91,30147.5,6214.44,46095.74,31289.05,2603
238,rainy,summer,night,not manhattan,4822.2,13395.3,2670.07,19563.13,10366.1,406
238,rainy,winter,day,manhattan,54049.42,285451.76,61360.56,449820.07,327492.6,28759
238,rainy,winter,day,not manhattan,18817.97,59012.9,12372.539999999999,87439.4,56542.15,1997
238,rainy,winter,night,manhattan,13688.28,58776.2,12802.62,91476.32,59441.85,5115
238,rainy,winter,night,not manhattan,7137.92,21209.73,4460.99,31120.15,15765.833333333334,646
238,sunny,fall,day,manhattan,257615.95,1321616.14,281232.86,2064678.49,1594361.35,131528
238,sunny,fall,day,not manhattan,108671.73,327305.32,67165.34,483588.12,351788.4666666667,10895
238,sunny,fall,night,manhattan,104930.92,429030.49,93100.24,657782.06,461054.98333333334,36240
238,sunny,fall,night,not manhattan,46153.19,131068.62,27650.04,192685.53,102543.93333333333,4348
238,sunny,spring,day,manhattan,289143.28,1444223.98,307008.7,2267558.8,1693803.5833333333,146376
238,sunny,spring,day,not manhattan,107255.09,324577.75,67348.15,481468.55,343374.06666666665,11234
238,sunny,spring,night,manhattan,102173.38,411694.55,88985.76,637032.86,424098.68333333335,36575
238,sunny,spring,night,not manhattan,49681.34,140936.85,30010.32,207840.21,109105.48333333334,4690
238,sunny,summer,day,manhattan,244525.69,1178859.16,247505.01,1847371.35,1348358.1666666667,119833
238,sunny,summer,day,not manhattan,103049.68,304445.06,61996.58,449798.56,311473.9,10276
238,sunny,summer,night,manhattan,109868.49,442171.93,93143.66,675610.06,465422.1166666667,37564
238,sunny,summer,night,not manhattan,51423.05,143216.0,29368.46,208484.32,114414.3,4379
238,sunny,winter,day,manhattan,249296.06,1286091.3,275127.15,2034145.02,1434722.8833333333,129986
238,sunny,winter,day,not manhattan,82127.12,263214.89,54108.04,390841.51,242923.25,9138
238,sunny,winter,night,manhattan,87561.22,369857.82,79529.74,570796.41,368030.3333333333,31301
238,sunny,winter,night,not manhattan,35844.69,109123.94,22335.47,159559.15,76395.4,3442
239,rainy,fall,day,manhattan,61005.87,328305.7,71875.72,522597.02,403933.98333333334,33789
239,rainy,fall,day,not manhattan,28411.28,85820.8,18020.39,128128.7,95854.31666666667,3192
239,rainy,fall,night,manhattan,16898.03,72619.98,16295.7,114550.48,79498.46666666667,6731
239,rainy,fall,night,not manhattan,10849.9,30095.7,6471.25,44606.37,24194.833333333332,971
239,rainy,spring,day,manhattan,72137.9,373264.3,81821.1,596426.66,441322.1666666667,39495
239,rainy,spring,day,not manhattan,29459.08,89589.0,18659.2,133946.71,99386.03333333334,3427
239,rainy,spring,night,manhattan,22820.25,97109.75,22002.39,153854.99,104541.5,9146
239,rainy,spring,night,not manhattan,11970.99,33813.5,7289.21,50283.36,28082.566666666666,1200
239,rainy,summer,day,manhattan,50736.15,259410.79,56016.54,414643.38,306589.76666666666,27150
239,rainy,summer,day,not manhattan,23772.61,70410.0,14235.28,105083.94,77069.81666666667,2580
239,rainy,summer,night,manhattan,7262.98,30476.0,6899.1,48072.3,32638.783333333333,2809
239,rainy,summer,night,not manhattan,4855.08,13384.0,2825.38,19710.48,10745.516666666666,420
239,rainy,winter,day,manhattan,60349.34,331028.77,73717.51,532154.43,383074.1166666667,34414
239,rainy,winter,day,not manhattan,23828.19,75985.25,16372.21,114220.56,77082.88333333333,2839
239,rainy,winter,night,manhattan,13711.25,61767.02,14343.89,98568.31,64412.316666666666,5673
239,rainy,winter,night,not manhattan,7465.31,21611.0,4699.15,31960.35,17069.4,705
239,sunny,fall,day,manhattan,296149.2,1584153.85,344652.19,2508823.69,1945250.45,159883
239,sunny,fall,day,not manhattan,145843.87,439558.0,92039.75,656741.83,495390.76666666666,15483
239,sunny,fall,night,manhattan,101138.71,434967.4,97675.59,681212.71,481318.5833333333,39061
239,sunny,fall,night,not manhattan,50406.69,142978.85,30615.53,212393.65,116890.73333333334,5028
239,sunny,spring,day,manhattan,323680.24,1672831.61,365049.76,2674924.59,1981441.3166666667,175176
239,sunny,spring,day,not manhattan,135547.52,412127.3,86675.86,618365.29,455856.8333333333,15433
239,sunny,spring,night,manhattan,97958.4,412616.84,93422.11,654164.71,435697.85,38975
239,sunny,spring,night,not manhattan,49495.83,140341.0,30358.59,208910.29,113310.4,4952
239,sunny,summer,day,manhattan,288505.89,1450561.46,311685.23,2314750.9,1686962.5,152345
239,sunny,summer,day,not manhattan,134658.9,399090.7,81975.9,596034.58,425851.51666666666,14738
239,sunny,summer,night,manhattan,105196.33,444040.07,98223.05,694683.77,480841.8333333333,40099
239,sunny,summer,night,not manhattan,54429.63,152370.8,32740.73,224446.76,126349.43333333333,4990
239,sunny,winter,day,manhattan,275190.22,1478309.78,327401.42,2382105.05,1661138.8833333333,153795
239,sunny,winter,day,not manhattan,101918.33,331274.9,69136.7,498216.0,320307.6,12646
239,sunny,winter,night,manhattan,83624.95,370578.55,84127.52,586378.14,381642.6666666667,33374
239,sunny,winter,night,not manhattan,35379.49,108405.1,23635.43,161630.74,80299.48333333334,3794
240,rainy,fall,day,manhattan,173.12,526.0,72.77,656.77,464.33333333333337,15
240,rainy,fall,day,not manhattan,246.63,694.0,32.3,837.05,576.1,13
240,rainy,fall,night,manhattan,51.09,146.0,9.76,170.95999999999998,115.7,4
240,rainy,fall,night,not manhattan,46.510000000000005,123.0,2.0,143.2,76.16666666666667,2
240,rainy,spring,day,manhattan,163.31,485.0,88.91,635.66,423.93333333333334,14
240,rainy,spring,day,not manhattan,100.46000000000001,287.0,38.01,377.46000000000004,256.76666666666665,5
240,rainy,spring,night,manhattan,129.22,369.5,34.93,444.22999999999996,266.96666666666664,11
240,rainy,spring,night,not manhattan,123.35,339.0,30.0,438.3,212.51666666666668,9
240,rainy,summer,day,manhattan,287.43,858.5,129.03,1079.23,763.5333333333333,24
240,rainy,summer,day,not manhattan,61.15,173.0,19.4,213.89999999999998,138.83333333333334,3
240,rainy,summer,night,manhattan,51.48,147.5,7.2,167.39999999999998,112.08333333333334,4
240,rainy,summer,night,not manhattan,108.24,335.5,43.0,424.29999999999995,152.28333333333333,6
240,rainy,winter,day,manhattan,193.16,580.5,81.26,729.31,478.1166666666667,16
240,rainy,winter,day,not manhattan,125.25999999999999,436.9,28.32,521.27,256.3666666666667,6
240,rainy,winter,night,manhattan,131.11,408.1,14.0,463.0,258.3666666666667,11
240,rainy,winter,night,not manhattan,57.5,155.5,19.52,202.32,98.38333333333334,3
240,sunny,fall,day,manhattan,1595.3,4916.5,934.49,6402.19,4273.45,137
240,sunny,fall,day,not manhattan,923.68,2686.5,176.2,3269.85,2358.6833333333334,55
240,sunny,fall,night,manhattan,634.89,1885.5,193.52,2282.52,1264.5833333333333,51
240,sunny,fall,night,not manhattan,247.26,654.5,27.0,786.1999999999999,410.5,13
240,sunny,spring,day,manhattan,1665.51,4990.0,793.03,6317.13,4412.683333333333,142
240,sunny,spring,day,not manhattan,888.53,2384.5,204.59,2973.54,1958.7166666666667,58
240,sunny,spring,night,manhattan,750.98,2324.0,282.89,2812.44,1522.7166666666667,60
240,sunny,spring,night,not manhattan,283.92,788.5,49.519999999999996,973.5699999999999,505.18333333333334,17
240,sunny,summer,day,manhattan,1736.35,5231.0,777.82,6565.72,4471.2,148
240,sunny,summer,day,not manhattan,916.77,2647.0,254.82,3329.52,2267.2333333333336,55
240,sunny,summer,night,manhattan,635.39,1837.0,147.16,2180.86,1327.9333333333334,49
240,sunny,summer,night,not manhattan,424.75,1160.5,72.17,1417.77,682.6,23
240,sunny,winter,day,manhattan,952.28,3074.5,449.08,3833.63,2473.133333333333,82
240,sunny,winter,day,not manhattan,632.44,1846.5,133.94,2281.94,1338.1666666666667,39
240,sunny,winter,night,manhattan,467.82,1589.7,147.83,1896.73,894.3833333333333,42
240,sunny,winter,night,not manhattan,297.5,759.8,36.99,928.04,513.6833333333334,19
241,rainy,fall,day,manhattan,641.35,2005.5,187.54,2394.19,1947.75,62
241,rainy,fall,day,not manhattan,1164.2,3454.5,202.2,4189.95,3194.866666666667,72
241,rainy,fall,night,manhattan,553.37,1617.0,107.76,1909.2099999999998,1244.9333333333334,48
241,rainy,fall,night,not manhattan,612.45,1678.0,130.88,2093.58,1113.2833333333333,33
